simulation,opt_N,opt_f,opt_t,opt_x,opt_g1,opt_g2,opt_g3,n_feasible
273,11000.0,50.0,11.0,0.30000000000000004,2881221.450215154,0.6001295946055634,0.966639555470605,10774
274,11000.0,50.0,9.0,0.30000000000000004,2442565.8739313036,0.6001123076582906,0.9671453550396288,11173
275,11000.0,50.0,5.0,0.0,2184404.047662015,0.6118556329506699,0.9430814425753773,13004
276,11000.0,50.0,6.0,0.0,2296739.0873241043,0.6041029104630697,0.950206691802305,11914
277,11000.0,50.0,7.0,0.6000000000000001,2920918.8031632276,0.6001102743802822,0.9848623518687221,11694
278,11000.0,50.0,13.0,0.30000000000000004,3169625.4638956194,0.6001984590616444,0.9637852129443195,10276
279,11000.0,45.0,9.0,0.0,2308014.854855345,0.6004428078704458,0.9439804734367504,11694
280,11000.0,50.0,11.0,0.30000000000000004,2783548.423313438,0.6001267146897624,0.9665898752590434,10689
281,12000.0,50.0,7.0,0.6000000000000001,2912598.5838806657,0.6000432506301882,0.9865983849161554,12150
282,11000.0,50.0,4.0,0.0,2804638.551451723,0.6009941058065063,0.942434701118535,13284
283,11000.0,45.0,7.0,0.6000000000000001,2679391.5272219554,0.6001432039460107,0.9847253335292092,12594
284,11000.0,50.0,4.0,0.1,2731641.3604551926,0.6000348925625638,0.9514357859865628,13544
285,11000.0,50.0,15.0,0.0,2307086.3005061746,0.6017579465518229,0.9484118587023852,10180
286,11000.0,50.0,10.0,0.0,2768570.662053013,0.6034292793470153,0.9472980107017326,10764
287,11000.0,50.0,7.0,0.30000000000000004,2618112.1488443934,0.6000956340851595,0.9684770429204125,12034
288,11000.0,45.0,8.0,0.0,2216704.1597021567,0.6005302827582197,0.9436362897709379,12114
289,11000.0,50.0,6.0,0.0,2143231.8525178283,0.6156687052846164,0.9458213632360117,12204
290,11000.0,50.0,9.0,0.30000000000000004,3087791.2428549738,0.6001092351615981,0.9663963064852876,11116
291,11000.0,45.0,12.0,0.0,2769983.5782545325,0.6037528471928074,0.9422983576766752,10494
292,11000.0,50.0,7.0,0.0,2469152.4595482685,0.6086021783025111,0.9493846492890612,11844
293,11000.0,50.0,6.0,0.0,2039212.7738754319,0.6112842856802334,0.9399108211355057,12744
294,11000.0,50.0,8.0,0.0,2875000.9507070906,0.6189547421270036,0.9458778797542491,11304
295,11000.0,50.0,9.0,0.0,2182168.2028933354,0.611554109460045,0.9405425981307525,11034
296,11000.0,50.0,4.0,0.0,2274482.0199802527,0.6071785367174862,0.94318489726755,13354
297,11000.0,50.0,12.0,0.30000000000000004,2121844.5794300227,0.6001616839348864,0.9675627586152574,10432
298,11000.0,50.0,5.0,0.0,2155681.0188583923,0.6035071067091707,0.9406620980199963,13284
299,11000.0,50.0,7.0,0.0,2427772.6127092615,0.6001821485077191,0.9376181686186073,12204
300,11000.0,50.0,7.0,0.0,2574966.0279629016,0.6097812324898404,0.9508453728924869,11754
301,10000.0,50.0,7.0,0.0,2268305.807082411,0.6191280475353462,0.9395574150973918,12114
302,11000.0,50.0,12.0,0.0,2143197.1926621976,0.6015526426041174,0.9489165621887083,10602
303,11000.0,50.0,13.0,0.30000000000000004,2599617.4522063327,0.6002041149565103,0.9648989417899877,10354
304,11000.0,50.0,6.0,0.0,2240735.166699704,0.6020123445692058,0.9497418968925309,12204
305,11000.0,50.0,10.0,0.30000000000000004,3011545.407145842,0.6001299211939408,0.9674642294415451,11025
306,11000.0,45.0,11.0,0.0,2825195.3788769543,0.6076623775953681,0.9366302686658888,10944
307,11000.0,50.0,7.0,0.0,2291652.9552082173,0.6188710838788867,0.9507197989562068,11754
308,11000.0,50.0,15.0,0.30000000000000004,2447878.823720507,0.6002118064787753,0.9652093014362271,10098
309,11000.0,50.0,12.0,0.30000000000000004,2309994.315642995,0.6001560060493376,0.9665612578603427,10437
310,11000.0,50.0,9.0,0.30000000000000004,2324356.0911048134,0.6001359929985098,0.9670113332703655,11110
311,11000.0,50.0,7.0,0.0,2678736.7475412567,0.6008355129129845,0.9511474752048622,12202
312,11000.0,50.0,6.0,0.0,2544896.3746569073,0.6185253145536632,0.9507078669882159,12564
313,12000.0,50.0,14.0,0.5,2087758.2711903793,0.6000899927481603,0.9782577613895163,10221
314,10000.0,50.0,7.0,0.0,2236948.856347346,0.6225645415318315,0.9407955019402606,12424
315,11000.0,50.0,8.0,0.0,2826303.4569173194,0.6031109171698856,0.9429149780783704,11574
316,11000.0,50.0,9.0,0.0,2086553.817096726,0.614692475258346,0.9488167435543846,11124
317,11000.0,50.0,11.0,0.30000000000000004,3152557.5112968106,0.6001631317738002,0.9652955698899477,10691
318,11000.0,50.0,9.0,0.0,2934380.593806452,0.6032175538682918,0.9445708156240546,10944
319,11000.0,50.0,10.0,0.30000000000000004,2023025.167170168,0.6001674282598944,0.9682900272632423,11029
320,11000.0,50.0,8.0,0.30000000000000004,2965723.3233522233,0.6001080217556416,0.9676675322931564,11619
321,11000.0,50.0,15.0,0.30000000000000004,3183641.4096449404,0.6001689881852708,0.9646660716897466,10102
322,11000.0,50.0,7.0,0.30000000000000004,2087441.1545353564,0.6000956303197573,0.9680934951095418,11950
323,11000.0,50.0,7.0,0.30000000000000004,2856053.8649941944,0.6001091058429341,0.9679760683507939,12358
324,11000.0,50.0,7.0,0.30000000000000004,2010546.8025301793,0.6001217264061466,0.9692168655886768,12029
325,11000.0,50.0,7.0,0.0,2384311.1425629305,0.6007700372612009,0.9494207458202817,11974
326,11000.0,50.0,7.0,0.0,2117145.514794172,0.6044708304093207,0.9469517215939081,11754
327,11000.0,50.0,7.0,0.30000000000000004,2722514.8354456183,0.6001216361774395,0.9687164364800971,11890
328,11000.0,50.0,7.0,0.0,2381068.724002058,0.6064437517463525,0.9505152387457534,11754
329,11000.0,50.0,13.0,0.0,3089257.0461277664,0.601252907192436,0.9445327109913313,10442
330,11000.0,50.0,13.0,0.30000000000000004,3050252.352783558,0.6001893023751723,0.965703190888775,10267
331,11000.0,50.0,9.0,0.30000000000000004,2289958.961414772,0.6001316213739214,0.9674926212375005,11362
332,11000.0,50.0,15.0,0.30000000000000004,2872824.033237066,0.6002196883812456,0.9642661183418341,10102
333,11000.0,50.0,5.0,0.0,2880533.2738544242,0.61511156192276,0.9435464200504243,13464
334,11000.0,50.0,7.0,0.0,2517105.972767973,0.6080261278325828,0.9476200264886911,11754
335,11000.0,50.0,10.0,0.30000000000000004,2833551.9459621394,0.6001194204021034,0.9678303749985103,10854
336,11000.0,50.0,6.0,0.0,2257537.2281616232,0.6055200939539065,0.9401710746818803,12204
337,11000.0,50.0,15.0,0.30000000000000004,2436283.7701247334,0.6001922190849167,0.9626486843073621,10102
338,11000.0,50.0,6.0,0.0,1986613.7106887565,0.6151694020721141,0.9420871025260051,12564
339,11000.0,50.0,7.0,0.30000000000000004,2619049.454516678,0.6001033174864236,0.9681064758264316,11856
340,11000.0,50.0,10.0,0.30000000000000004,2277393.491712903,0.6001386855642108,0.9672186997707879,10855
341,11000.0,50.0,9.0,0.30000000000000004,2266882.4760862715,0.6001335041360304,0.9681695329259706,11442
342,12000.0,50.0,11.0,0.7000000000000001,2798494.3441652237,0.6000204905739299,0.9919306067207555,10797
343,11000.0,50.0,9.0,0.0,2423580.661581817,0.6004183098724134,0.9471037024774744,11214
344,11000.0,50.0,9.0,0.0,1989315.1272224216,0.6094372956615718,0.9492994702713153,10944
345,11000.0,50.0,10.0,0.30000000000000004,2894898.365667725,0.6001163264475547,0.9657123663693143,10863
346,11000.0,50.0,7.0,0.30000000000000004,2585902.733115928,0.6001013673021114,0.9675518283707109,11786
347,11000.0,50.0,4.0,0.30000000000000004,2063544.0908740293,0.6001202766108681,0.9637966483451141,12804
348,11000.0,50.0,11.0,0.30000000000000004,2165384.128111741,0.6001571985770363,0.9662700129044826,10607
349,11000.0,50.0,12.0,0.30000000000000004,2436755.1793029546,0.6001713617070861,0.9650853327039609,10523
350,11000.0,50.0,8.0,0.30000000000000004,2265704.555478652,0.6001256153025167,0.9683841641111676,11440
351,11000.0,50.0,15.0,0.30000000000000004,2667593.0271633836,0.6002168185781802,0.9624451396532198,10103
352,11000.0,50.0,6.0,0.6000000000000001,2012477.7774245376,0.6002000479387264,0.9834555466667432,12234
353,11000.0,45.0,9.0,0.0,2593427.1919229687,0.6007534781512978,0.9449534634213849,11664
354,11000.0,50.0,14.0,0.30000000000000004,2148035.663369603,0.6001834548372763,0.9664569159636459,10182
355,11000.0,50.0,9.0,0.0,2031806.8858716218,0.6174902131904743,0.9476661829148453,11164
356,11000.0,50.0,8.0,0.0,1980412.4329539633,0.61461801759478,0.9445741561065607,11304
357,11000.0,50.0,11.0,0.0,2802274.194073303,0.6016252621587561,0.9451888643748234,10404
358,11000.0,50.0,14.0,0.30000000000000004,2611093.9381720372,0.6001711733105383,0.9641791940004374,10190
359,11000.0,50.0,14.0,0.30000000000000004,2271282.458907539,0.6002151891660101,0.9662399362945188,10182
360,11000.0,50.0,11.0,0.30000000000000004,2049949.557297662,0.6001755739675185,0.9671980146913134,10770
361,11000.0,50.0,5.0,0.0,2458710.223725116,0.6090875054886015,0.9492358533966041,12744
362,11000.0,50.0,8.0,0.0,2025312.0813373816,0.6028405157454093,0.9475980360584184,11754
363,11000.0,50.0,10.0,0.0,2705976.075947201,0.6080213657969162,0.9473363922982928,10584
364,11000.0,50.0,6.0,0.0,2014127.3097841092,0.6165425440789376,0.9426441290132942,12594
365,11000.0,50.0,15.0,0.30000000000000004,2278074.388711305,0.6001941899843182,0.9629157116322271,10101
366,11000.0,50.0,4.0,0.0,2169635.5189011786,0.6105531678726106,0.9459249488990707,13094
367,11000.0,50.0,10.0,0.0,2295599.145181843,0.6146680897237711,0.946534767814903,11034
368,11000.0,50.0,8.0,0.0,2537955.5432111844,0.6188552557009717,0.9465629951041159,11934
369,11000.0,50.0,4.0,0.0,2365984.421225842,0.615726978802181,0.9451011985304196,13194
370,10000.0,50.0,9.0,0.0,2039693.1013968005,0.6186136090390584,0.9385917728516637,11304
371,11000.0,50.0,8.0,0.8,2245329.590206772,0.6000680422240992,0.9978531027740873,11037
372,11000.0,50.0,11.0,0.30000000000000004,3079357.028261868,0.6001616877343536,0.96579280262581,10611
373,11000.0,50.0,10.0,0.30000000000000004,3144873.527744033,0.600115664424179,0.9663287944843266,10863
374,11000.0,50.0,6.0,0.7000000000000001,2686837.9080155413,0.6001345000213769,0.9896905137746009,12284
375,11000.0,50.0,7.0,0.0,2095058.3240265034,0.6040135089929026,0.9424582175939683,11934
376,11000.0,50.0,12.0,0.30000000000000004,2215913.918821126,0.6001408597776752,0.9660124921417182,10439
377,11000.0,50.0,10.0,0.30000000000000004,2856458.030369822,0.6001201947293344,0.9661215014929763,11160
378,11000.0,50.0,8.0,0.0,2268301.719594511,0.604155908744433,0.9480119994835687,11664
379,11000.0,50.0,14.0,0.2,2398119.2471950403,0.6002481594770048,0.9609818533381321,10245
380,11000.0,50.0,13.0,0.30000000000000004,2546916.5395570486,0.6001879922648778,0.9660425845784033,10269
381,11000.0,45.0,6.0,0.0,2179812.1711796173,0.6014017078544696,0.9428847284075703,13384
382,11000.0,50.0,9.0,0.0,2230087.367472537,0.6055492493937322,0.9443689912272586,11304
383,11000.0,50.0,15.0,0.30000000000000004,3075178.8697672137,0.6001963726529558,0.962605441142265,10102
384,11000.0,45.0,9.0,0.0,2862744.4856898524,0.6059690613317206,0.944942977894208,11934
385,11000.0,50.0,11.0,0.0,2091772.411393046,0.6012551234909442,0.9498014549432666,10854
386,11000.0,50.0,10.0,0.30000000000000004,2753763.995965926,0.6001571722923709,0.9668062791571306,10855
387,11000.0,50.0,12.0,0.30000000000000004,3136574.4295409517,0.600172679927092,0.9657184426596832,10522
388,11000.0,50.0,14.0,0.30000000000000004,2472855.409182012,0.6001755135585087,0.965925420436169,10182
389,11000.0,50.0,10.0,0.30000000000000004,2342277.120510947,0.6001300542111713,0.9669661158194209,11016
390,11000.0,50.0,15.0,0.30000000000000004,2213030.5452930885,0.6001993607670895,0.965721421277153,10098
391,11000.0,50.0,5.0,0.7000000000000001,2839922.721770861,0.6000656478626112,0.9901812638352326,13054
392,11000.0,50.0,4.0,0.4,2290175.583612957,0.600066571451118,0.9724308495256032,13244
393,11000.0,50.0,6.0,0.30000000000000004,2620037.989041532,0.6001257009318863,0.9689823895011463,12203
394,11000.0,50.0,6.0,0.0,1970326.2111376172,0.6174690063827096,0.9406742139295642,12924
395,11000.0,50.0,11.0,0.0,2505863.400346378,0.6199929223273654,0.9451257332532556,10584
396,11000.0,45.0,11.0,0.6000000000000001,2793605.3542855596,0.6001618883983133,0.9834335980932798,10794
397,11000.0,50.0,4.0,0.0,2650519.4553491287,0.6086996008101315,0.945039468982571,12924
398,11000.0,50.0,11.0,0.0,2121863.8137723533,0.6029096228218563,0.947953400133728,10858
399,11000.0,50.0,12.0,0.0,2933449.000593905,0.6021308392088189,0.945216933442628,10611
400,11000.0,50.0,6.0,0.0,2741810.4870335143,0.6033835240441638,0.9407384770063082,12614
401,11000.0,50.0,12.0,0.30000000000000004,2408214.3836551905,0.6001741917533581,0.9666792269173348,10444
402,11000.0,50.0,9.0,0.30000000000000004,2377182.9719380457,0.6001522617649081,0.9681396656651438,11254
403,11000.0,50.0,8.0,0.0,2786075.6104220166,0.6015325267811669,0.9491512364430368,11787
404,11000.0,50.0,9.0,0.0,2340021.2516757427,0.6124310176277461,0.9497971014274641,10944
405,11000.0,50.0,4.0,0.1,1920880.063362772,0.6000193196063571,0.9496576756241525,13454
406,11000.0,50.0,12.0,0.30000000000000004,2093063.2149474733,0.6001467429128515,0.9670085872991755,10432
407,11000.0,50.0,6.0,0.0,2115537.671027729,0.6104718687873292,0.9432501719914549,12474
408,11000.0,50.0,6.0,0.6000000000000001,3051785.690380132,0.6001552872997286,0.986630191672666,12289
409,11000.0,50.0,15.0,0.30000000000000004,2551088.585949774,0.6001914358870083,0.96368308750042,10103
410,11000.0,50.0,6.0,0.0,2468938.6169671277,0.6185772029923776,0.9488010911332798,12564
411,11000.0,50.0,9.0,0.0,2300254.347693939,0.6021597084699275,0.9441103243202936,11034
412,11000.0,50.0,12.0,0.0,2549268.6419722093,0.6000744696780401,0.9457599971026841,10609
413,11000.0,50.0,8.0,0.0,2165051.0599492136,0.6058119411935818,0.938329223647959,11784
414,11000.0,50.0,9.0,0.0,2684357.360255391,0.6110838660800632,0.9444484725358437,11214
415,11000.0,50.0,11.0,0.0,2293772.466069552,0.6012459176246581,0.9504004023827138,10693
416,11000.0,50.0,15.0,0.30000000000000004,2691853.081854184,0.6001568050716853,0.9651414183595197,10101
417,11000.0,50.0,9.0,0.30000000000000004,3041180.5652645314,0.6001369480589183,0.966778346292393,11366
418,11000.0,50.0,12.0,0.30000000000000004,2558505.605843084,0.6001526445191627,0.9666159565173855,10433
419,11000.0,50.0,4.0,0.0,2522259.9291573972,0.6124917729620472,0.9450472602464735,13284
420,11000.0,50.0,9.0,0.0,2153109.070609974,0.6228460341886133,0.9413791866682445,11664
421,11000.0,50.0,6.0,0.0,2636428.5902971644,0.605007452545943,0.9490252930845072,12384
422,11000.0,50.0,7.0,0.30000000000000004,2832391.68036172,0.6000981565415249,0.9683801305037865,11787
423,11000.0,50.0,11.0,0.0,2766417.7499405025,0.6007646789323067,0.9488260912456908,10929
424,11000.0,50.0,5.0,0.0,2454566.4200003915,0.61857815900411,0.9481100675702242,13214
425,11000.0,50.0,10.0,0.0,2129914.834945515,0.6084106898133271,0.9427005979250699,10764
426,11000.0,50.0,10.0,0.0,1957856.0600742288,0.6137477898498194,0.9430900068288658,10944
427,11000.0,50.0,10.0,0.30000000000000004,2603920.0210695905,0.6001684245874084,0.9673068847534816,10937
428,11000.0,50.0,7.0,0.30000000000000004,3010986.988582977,0.6000984018922695,0.9681026962214014,11638
429,11000.0,50.0,7.0,0.0,3083704.0946975807,0.6027115729824857,0.9492001611160268,11484
430,11000.0,50.0,7.0,0.0,2169287.664218772,0.6017626089815866,0.9393341735081371,12474
431,12000.0,50.0,15.0,0.7000000000000001,2180689.6936779474,0.6001993486856908,0.9912143855930935,10116
432,11000.0,50.0,12.0,0.0,2285352.2555441726,0.6003737689019022,0.9481175947935455,10044
433,11000.0,50.0,10.0,0.30000000000000004,2100252.9121753564,0.6001398130594382,0.9672413844696116,10912
434,11000.0,50.0,12.0,0.0,2025650.0608205958,0.6099861298811885,0.9500698217367394,10134
435,11000.0,50.0,9.0,0.0,2692392.431449333,0.6044088135878216,0.9491514500702276,10944
436,11000.0,50.0,8.0,0.2,2993169.5483014686,0.6001233589016151,0.9576234070693522,11464
437,11000.0,50.0,11.0,0.30000000000000004,2614826.8924430977,0.6001292525362356,0.9656737402688046,10690
438,11000.0,50.0,7.0,0.0,1958652.8327520674,0.615341301608467,0.949747899496954,12294
439,11000.0,50.0,9.0,0.0,2939540.7064155214,0.601430571454433,0.9482336528508022,11034
440,11000.0,50.0,6.0,0.0,2615211.213440292,0.6057106594598297,0.9461596640641525,12304
441,11000.0,50.0,8.0,0.0,2127859.16038898,0.6235173617405823,0.9453372884904179,11844
442,11000.0,50.0,8.0,0.0,2610639.394200323,0.6108264838734276,0.9444988567669026,11664
443,11000.0,50.0,8.0,0.0,2362726.439437055,0.6018556169261413,0.9466879143375743,11304
444,11000.0,45.0,11.0,0.0,2548740.3569914997,0.6040029713409124,0.9416292444320536,10854
445,11000.0,50.0,8.0,0.0,2914535.496894053,0.6006552592285577,0.9447257312272156,11474
446,11000.0,50.0,8.0,0.0,2112790.439526449,0.6075300409159425,0.9425898810419041,11574
447,11000.0,50.0,5.0,0.0,2255473.424418574,0.6116794140268782,0.947348734167965,13014
448,11000.0,50.0,5.0,0.0,2035601.0259414632,0.620050037464007,0.9450270323432894,12744
449,11000.0,50.0,10.0,0.30000000000000004,2370230.830272869,0.6001226890969305,0.967083097076207,10855
450,11000.0,50.0,15.0,0.30000000000000004,2674953.694490404,0.6002192430156987,0.962742518255321,10104
451,11000.0,50.0,14.0,0.30000000000000004,2447677.3189143874,0.6001966357228421,0.9639619917934974,10186
452,11000.0,50.0,8.0,0.0,2487183.862330507,0.6018460959710488,0.9464844626958124,11304
453,11000.0,50.0,3.0,0.0,2109484.009603338,0.6031642099801019,0.9457365304831236,14094
454,11000.0,50.0,8.0,0.0,2741965.2525788196,0.6081784682146664,0.9486398481534009,11304
455,11000.0,50.0,8.0,0.30000000000000004,3022204.505456154,0.6001378842132263,0.9684430959342467,11695
456,11000.0,50.0,4.0,0.0,2274698.5924246353,0.6025394461732625,0.9420200996930733,13554
457,11000.0,45.0,9.0,0.1,2999799.651548994,0.6001578604146081,0.9536165813928266,11654
458,11000.0,50.0,8.0,0.0,2972578.9859768823,0.6085765876881157,0.950791403789054,11394
459,11000.0,50.0,10.0,0.5,3111160.472904818,0.6001270145549031,0.9788864478590418,10714
460,11000.0,50.0,11.0,0.30000000000000004,2131991.138781622,0.600166096785421,0.9668926854635866,10773
461,11000.0,50.0,11.0,0.30000000000000004,2645883.8917707135,0.6001633668817827,0.9662544778063688,10605
462,10000.0,50.0,6.0,0.0,1994890.9029780421,0.6149231350138777,0.9396235305139496,12114
463,11000.0,50.0,4.0,0.0,2334698.4323167214,0.6054987285414041,0.9461098399276563,13284
464,11000.0,50.0,8.0,0.2,1960842.604714772,0.6002095487865962,0.9553631841637804,11284
465,11000.0,50.0,12.0,0.30000000000000004,2971065.695844732,0.6001342270830758,0.9655900143584828,10437
466,11000.0,50.0,7.0,0.0,2247427.0082918974,0.6193880548335706,0.94226462613081,11754
467,11000.0,50.0,15.0,0.30000000000000004,2707931.4325952223,0.6002241965061544,0.9627918563267774,10105
468,11000.0,50.0,10.0,0.0,3037713.8698972585,0.6027913264399503,0.9466515187643659,11282
469,11000.0,50.0,7.0,0.0,2380223.6153066475,0.6022147514737692,0.9497263490632396,12024
470,11000.0,50.0,13.0,0.0,3148790.6725799805,0.6012072212268815,0.9444402659140828,10443
471,11000.0,50.0,4.0,0.1,2900425.7559665386,0.6001332903894678,0.9504773105853577,13274
472,11000.0,50.0,13.0,0.0,2762956.369249046,0.6099532336200519,0.9469026319314912,9864
473,11000.0,50.0,7.0,0.0,2747174.059732498,0.6054341929418089,0.938385606989504,12204
474,11000.0,50.0,9.0,0.0,2061551.0653311023,0.619350842929377,0.9457702795564479,11394
475,11000.0,50.0,12.0,0.30000000000000004,3096927.431877236,0.6001680657713084,0.9651940700330724,10523
476,11000.0,50.0,15.0,0.30000000000000004,2052642.5108840163,0.6001899586841835,0.9661735641939436,10098
477,11000.0,50.0,9.0,0.0,2622579.440561541,0.6020602307313139,0.9375594182290239,11034
